ID,Tipo,Color,Material,Agregado,Cantidad,Precio Unitario,Precio Total,Fecha,PrecioU,PrecioT
3455,Estante mostrador,Gris,Melamina,Sin puertas,1,520.0,520.0,2023-10-14,,
3458,Credenza,Gris,Melamina,Sin agregado,3,2100.0,6300.0,2023-03-18,,
3458,Silla estática con brazo,Rojo,Melamina,Sin brazos,2,320.0,640.0,2023-03-18,,
3460,Estante de puertas corredizas,Negro,Metal,De pie,1,1750.0,1750.0,2022-04-05,,
3460,Estante para farmacia,Rojo,Metal,De pared,2,3500.0,7000.0,2022-04-05,,
3460,Casillero de 2 puertas,Gris,Melamina,Con espejo,1,980.0,980.0,2022-04-05,,
3460,Silla de espera,Blanco,Metal,Acolchonada,3,950.0,2850.0,2022-04-05,,
3460,Estante para farmacia,Rojo,Metal,De pie,1,3500.0,3500.0,2022-04-05,,
3465,Estante de puertas corredizas,Azul,Melamina,Con puertas,3,1750.0,5250.0,2023-02-07,,
3465,Casillero de 12 puertas,Azul,Metal,Sin chapa,1,2200.0,2200.0,2023-02-07,,
3465,Silla giratoria,Blanco,Metal,No acolchonada,1,990.0,990.0,2023-02-07,,
3468,Casillero de 1 cuerpo y 4 puertas,Negro,Metal,Con chapa,1,980.0,980.0,2023-09-01,,
3468,Silla de espera,Blanco,Metal,Acolchonada,1,950.0,950.0,2023-09-01,,
3468,Silla estática con brazo,Negro,Metal,Acolchonada,2,320.0,640.0,2023-09-01,,
3471,Casillero de 12 puertas,Rojo,Melamina,Con espejo,1,2200.0,2200.0,2022-01-16,,
3471,Casillero de 6 puertas,Azul,Metal,Con chapa,1,1750.0,1750.0,2022-01-16,,
3471,Casillero de 9 puertas,Blanco,Melamina,Con chapa,1,1850.0,1850.0,2022-01-16,,
3471,Casillero de cuatro puertas,Azul,Melamina,Sin chapa,3,1550.0,4650.0,2022-01-16,,
3471,Gabetero de 3 cajas,Rojo,Melamina,De hogar,3,1250.0,3750.0,2022-01-16,,
3471,Casillero de 2 puertas,Negro,Melamina,Sin chapa,1,980.0,980.0,2022-01-16,,
3471,Estanteria tipo vitrin,Gris,Metal,De pie,2,650.0,1300.0,2022-01-16,,
3471,Mesa de instrumentación,Negro,Metal,Con cajones,1,650.0,650.0,2022-01-16,,
3471,Casillero de cuatro puertas,Negro,Metal,Sin chapa,1,1550.0,1550.0,2022-01-16,,
3471,Silla de espera,Negro,Melamina,Sin brazos,1,950.0,950.0,2022-01-16,,
3471,Silla estática,Azul,Metal,No acolchonada,3,140.0,420.0,2022-01-16,,
3471,Casillero de dos puertas,Azul,Melamina,Sin espejo,1,1850.0,1850.0,2022-01-16,,
3483,Estante de puertas corredizas,Gris,Melamina,De pie,2,1750.0,3500.0,2021-12-05,,
3483,Casillero de 15 puertas,Gris,Metal,Sin espejo,1,2290.0,2290.0,2021-12-05,,
3483,Gabetero de 3 cajas,Rojo,Metal,Con cerradura,2,1250.0,2500.0,2021-12-05,,
3483,Estanteria tipo vitrin,Azul,Melamina,Sin puertas,2,650.0,1300.0,2021-12-05,,
3483,Estante Archivador,Azul,Metal,De pie,3,1250.0,3750.0,2021-12-05,,
3483,Estante de puertas corredizas,Blanco,Metal,Con puertas,1,1750.0,1750.0,2021-12-05,,
3483,Estante para archivos con bandejas,Rojo,Melamina,Con puertas,2,2350.0,4700.0,2021-12-05,,
3483,Silla estática,Rojo,Melamina,Con brazos,3,140.0,420.0,2021-12-05,,
3483,Archivador de Chapas Individuales,Azul,Metal,Sin agregado,2,1400.0,2800.0,2021-12-05,,
3483,Gabetero de 2 cajas con chapa adicional,Blanco,Metal,De oficina,1,980.0,980.0,2021-12-05,,
3493,Casillero de 20 puertas,Azul,Metal,Sin chapa,1,2800.0,2800.0,2020-04-13,,
3493,Escritorio secretarial de cuatro cajas con chapa clave,Gris,Metal,Sin chapas,2,1480.0,2960.0,2020-04-13,,
3493,Vitrina para farmacia,Blanco,Metal,De madera,1,1100.0,1100.0,2020-04-13,,
3496,Casillero de dos puertas,Negro,Melamina,Sin espejo,1,1850.0,1850.0,2022-07-02,,
3496,Estante para farmacia,Negro,Metal,De pie,1,3500.0,3500.0,2022-07-02,,
3496,Casillero de 15 puertas,Rojo,Melamina,Sin chapa,3,2290.0,6870.0,2022-07-02,,
3496,Casillero de 15 puertas,Negro,Melamina,Sin espejo,1,2290.0,2290.0,2022-07-02,,
3500,Gabetero de 2 cajas sin chapa,Blanco,Melamina,Sin cerradura,1,830.0,830.0,2022-04-28,,
3500,Vitrina para farmacia,Rojo,Melamina,De madera,3,1100.0,3300.0,2022-04-28,,
3500,Casillero de 20 puertas,Gris,Metal,Sin chapa,2,2800.0,5600.0,2022-04-28,,
3503,Estante para farmacia,Rojo,Metal,Con puertas,3,3500.0,10500.0,2021-04-24,,
3503,Estante mostrador,Rojo,Melamina,Sin puertas,2,520.0,1040.0,2021-04-24,,
3503,Silla de peluquería,Negro,Melamina,Acolchonada,2,210.0,420.0,2021-04-24,,
3503,Velador clínico,Gris,Metal,Sin agregado,1,650.0,650.0,2021-04-24,,
3507,Silla de espera,Azul,Melamina,Acolchonada,3,950.0,2850.0,2020-09-27,,
3507,Casillero de 1 cuerpo y 1 puerta,Azul,Melamina,Con espejo,2,900.0,1800.0,2020-09-27,,
3507,Estante de puertas corredizas,Gris,Melamina,Sin puertas,3,1750.0,5250.0,2020-09-27,,
3507,Casillero de 9 puertas,Gris,Metal,Sin espejo,3,1850.0,5550.0,2020-09-27,,
3507,Negtoscopio,Blanco,Melamina,Sin agregado,1,920.0,920.0,2020-09-27,,
3512,Silla de espera,Rojo,Metal,Sin brazos,3,950.0,2850.0,2022-07-07,,
3512,Silla giratoria,Blanco,Melamina,Acolchonada,2,990.0,1980.0,2022-07-07,,
3512,Casillero de dos puertas,Negro,Metal,Sin chapa,3,1850.0,5550.0,2022-07-07,,
3512,Casillero de 20 puertas,Negro,Melamina,Sin chapa,1,2800.0,2800.0,2022-07-07,,
3512,Silla de espera,Gris,Melamina,No acolchonada,3,950.0,2850.0,2022-07-07,,
3512,Ropero casillero,Rojo,Melamina,Sin agregado,1,2500.0,2500.0,2022-07-07,,
3518,Estante para farmacia,Gris,Melamina,Sin puertas,2,3500.0,7000.0,2022-04-15,,
3518,Vitrina para farmacia,Negro,Melamina,Sin iluminación,2,1100.0,2200.0,2022-04-15,,
3518,Gabetero de 3 cajas,Rojo,Metal,Con cerradura,2,1250.0,2500.0,2022-04-15,,
3518,Silla estática,Negro,Metal,No acolchonada,2,140.0,280.0,2022-04-15,,
3522,Silla mesedora,Gris,Metal,Sin brazos,2,500.0,1000.0,2023-03-29,,
3522,Casillero de 2 puertas,Azul,Melamina,Con espejo,1,980.0,980.0,2023-03-29,,
3522,Casillero de 15 puertas,Negro,Melamina,Sin espejo,1,2290.0,2290.0,2023-03-29,,
3525,Silla estática,Gris,Melamina,Sin brazos,1,140.0,140.0,2023-01-01,,
3525,Gabetero de 4 cajas,Azul,Metal,Sin cerradura,3,1380.0,4140.0,2023-01-01,,
3525,Estante para farmacia,Gris,Melamina,Con puertas,1,3500.0,3500.0,2023-01-01,,
3525,Silla de espera,Gris,Metal,No acolchonada,2,950.0,1900.0,2023-01-01,,
3529,Lámpara de cuello ganzo,Blanco,Metal,Sin agregado,2,550.0,1100.0,2020-11-22,,
3529,Vitrina para farmacia,Rojo,Metal,De vidrio,3,1100.0,3300.0,2020-11-22,,
3529,Silla de peluquería,Gris,Metal,Acolchonada,2,210.0,420.0,2020-11-22,,
3529,Archivador de Chapas Individuales,Gris,Metal,Sin agregado,3,1400.0,4200.0,2020-11-22,,
3529,Vitrina para farmacia,Negro,Metal,De madera,3,1100.0,3300.0,2020-11-22,,
3529,Silla de peluquería,Blanco,Melamina,Sin brazos,1,210.0,210.0,2020-11-22,,
3535,Casillero de 12 puertas,Blanco,Melamina,Sin espejo,2,2200.0,4400.0,2021-11-17,,
3535,Mesa de curación,Blanco,Melamina,Con cajones,3,850.0,2550.0,2021-11-17,,
3535,Casillero de 15 puertas,Rojo,Melamina,Con espejo,1,2290.0,2290.0,2021-11-17,,
3535,Silla de peluquería,Negro,Melamina,No acolchonada,1,210.0,210.0,2021-11-17,,
3539,Casillero de 6 puertas,Gris,Melamina,Con chapa,1,1750.0,1750.0,2023-09-18,,
3539,Vitrina de puertas corredizas,Azul,Metal,De vidrio,1,1900.0,1900.0,2023-09-18,,
3539,Estante para farmacia de dos cuerpos,Negro,Metal,De pie,3,3550.0,10650.0,2023-09-18,,
3539,Gabetero con chapa independiente,Gris,Melamina,De oficina,1,1750.0,1750.0,2023-09-18,,
3539,Silla estática,Gris,Melamina,No acolchonada,1,140.0,140.0,2023-09-18,,
3539,Casillero de 1 cuerpo y 4 puertas,Rojo,Melamina,Con chapa,1,980.0,980.0,2023-09-18,,
3545,Casillero de 15 puertas,Azul,Metal,Sin espejo,3,2290.0,6870.0,2021-06-19,,
3545,Estante para farmacia,Blanco,Metal,Sin puertas,1,3500.0,3500.0,2021-06-19,,
3545,Silla de peluquería,Azul,Melamina,Sin brazos,2,210.0,420.0,2021-06-19,,
3545,Estante Archivador,Rojo,Melamina,De pared,2,1250.0,2500.0,2021-06-19,,
3549,Estante para farmacia,Rojo,Metal,Con puertas,3,3500.0,10500.0,2023-06-05,,
3549,Casillero de 1 cuerpo y 4 puertas,Rojo,Melamina,Sin chapa,1,980.0,980.0,2023-06-05,,
3549,Casillero de 9 puertas,Azul,Metal,Con espejo,3,1850.0,5550.0,2023-06-05,,
3552,Silla giratoria,Rojo,Melamina,Con brazos,1,990.0,990.0,2021-12-12,,
3552,Vitrina para farmacia,Rojo,Melamina,Con iluminación,2,1100.0,2200.0,2021-12-12,,
3552,Casillero de 20 puertas,Negro,Melamina,Con chapa,1,2800.0,2800.0,2021-12-12,,
3552,Gabetero de 5 cajas,Rojo,Metal,De oficina,2,1600.0,3200.0,2021-12-12,,
3552,Estante para farmacia de dos cuerpos,Gris,Metal,Con puertas,2,3550.0,7100.0,2021-12-12,,
3552,Casillero de cuatro puertas,Blanco,Metal,Sin espejo,1,1550.0,1550.0,2021-12-12,,
3552,Gabetero de 2 cajas sin chapa,Gris,Metal,De hogar,1,830.0,830.0,2021-12-12,,
3552,Estante para farmacia,Blanco,Melamina,Sin puertas,1,3500.0,3500.0,2021-12-12,,
3552,Silla mesedora,Rojo,Melamina,No acolchonada,2,500.0,1000.0,2021-12-12,,
3552,Gabetero de 2 cajas sin chapa,Azul,Metal,De hogar,2,830.0,1660.0,2021-12-12,,
3562,Casillero de 6 puertas,Blanco,Melamina,Con chapa,1,1750.0,1750.0,2023-01-05,,
3562,Gabetero de 2 cajas con chapa adicional,Azul,Melamina,Sin cerradura,1,980.0,980.0,2023-01-05,,
3562,Archivador de Chapas Individuales,Blanco,Metal,Sin agregado,3,1400.0,4200.0,2023-01-05,,
3562,Casillero de cuatro puertas,Gris,Metal,Con espejo,3,1550.0,4650.0,2023-01-05,,
3562,Credenza,Azul,Melamina,Sin agregado,3,2100.0,6300.0,2023-01-05,,
3562,Casillero de 1 cuerpo y 4 puertas,Rojo,Melamina,Sin chapa,3,980.0,2940.0,2023-01-05,,
3568,Silla estática,Gris,Metal,Con brazos,1,140.0,140.0,2023-02-05,,
3568,Credenza,Gris,Metal,Sin agregado,3,2100.0,6300.0,2023-02-05,,
3568,Gabetero de 2 cajas con chapa adicional,Negro,Melamina,De oficina,1,980.0,980.0,2023-02-05,,
3568,Vitrina para farmacia,Gris,Metal,De vidrio,1,1100.0,1100.0,2023-02-05,,
3568,Silla estática,Blanco,Metal,Con brazos,3,140.0,420.0,2023-02-05,,
3568,Silla de espera,Negro,Metal,Sin brazos,3,950.0,2850.0,2023-02-05,,
3568,Silla mesedora,Blanco,Melamina,Con brazos,1,500.0,500.0,2023-02-05,,
3575,Gabetero de 2 cajas sin chapa,Negro,Melamina,Sin cerradura,2,830.0,1660.0,2020-07-28,,
3575,Vitrina para farmacia,Blanco,Melamina,De vidrio,1,1100.0,1100.0,2020-07-28,,
3575,Archivero,Negro,Melamina,Sin agregado,1,1800.0,1800.0,2020-07-28,,
3575,Alacena con pedestal,Azul,Metal,Sin agregado,2,1600.0,3200.0,2020-07-28,,
3579,Silla de peluquería,Blanco,Metal,Con brazos,2,210.0,420.0,2020-06-23,,
3579,Estante de puertas corredizas,Azul,Melamina,Sin puertas,2,1750.0,3500.0,2020-06-23,,
3579,Estante de puertas corredizas,Negro,Metal,Con puertas,1,1750.0,1750.0,2020-06-23,,
3582,Archivador de Chapas Individuales,Azul,Metal,Sin agregado,2,1400.0,2800.0,2020-12-06,,
3582,Estante Archivador,Azul,Melamina,Con puertas,1,1250.0,1250.0,2020-12-06,,
3582,Casillero de 2 puertas,Azul,Metal,Sin chapa,1,980.0,980.0,2020-12-06,,
3582,Gabetero de 2 cajas sin chapa,Blanco,Metal,De oficina,2,830.0,1660.0,2020-12-06,,
3582,Archivador de Chapas Individuales,Blanco,Melamina,Sin agregado,1,1400.0,1400.0,2020-12-06,,
3582,Estante para farmacia,Blanco,Metal,De pared,2,3500.0,7000.0,2020-12-06,,
3582,Casillero de 20 puertas,Negro,Metal,Sin espejo,1,2800.0,2800.0,2020-12-06,,
3582,Estanteria tipo vitrin,Gris,Metal,Con puertas,2,650.0,1300.0,2020-12-06,,
3582,Estante de puertas corredizas,Gris,Melamina,Sin puertas,2,1750.0,3500.0,2020-12-06,,
3582,Silla estática con brazo,Gris,Melamina,Con brazos,1,320.0,320.0,2020-12-06,,
3592,Estante para farmacia de dos cuerpos,Negro,Metal,De pie,1,3550.0,3550.0,2021-07-26,,
3592,Vitrina doble chapa,Negro,Metal,De vidrio,1,1350.0,1350.0,2021-07-26,,
3592,Casillero de 6 puertas,Azul,Metal,Con chapa,2,1750.0,3500.0,2021-07-26,,
3595,Mesa de trabajo,Blanco,Metal,Con cajones,2,1500.0,3000.0,2022-07-03,,
3595,Gabetero de 3 cajas,Azul,Melamina,De oficina,3,1250.0,3750.0,2022-07-03,,
3595,Mesa de trabajo,Negro,Metal,Redonda,2,1500.0,3000.0,2022-07-03,,
3595,Estante para farmacia de dos cuerpos,Gris,Metal,De pared,2,3550.0,7100.0,2022-07-03,,
3595,Casillero de dos puertas,Negro,Melamina,Con chapa,2,1850.0,3700.0,2022-07-03,,
3595,Casillero de 1 cuerpo y 4 puertas,Gris,Metal,Sin espejo,1,980.0,980.0,2022-07-03,,
3595,Gabetero de 5 cajas,Azul,Melamina,Sin cerradura,3,1600.0,4800.0,2022-07-03,,
3602,Casillero de 6 puertas,Azul,Melamina,Con chapa,1,1750.0,1750.0,2022-01-09,,
3602,Silla estática con brazo,Azul,Metal,Acolchonada,3,320.0,960.0,2022-01-09,,
3602,Vitrina de puertas corredizas,Rojo,Melamina,De vidrio,1,1900.0,1900.0,2022-01-09,,
3602,Estanteria tipo vitrin,Blanco,Metal,Sin puertas,1,650.0,650.0,2022-01-09,,
3606,Casillero de 2 puertas,Rojo,Metal,Sin chapa,3,980.0,2940.0,2022-11-13,,
3606,Silla estática,Gris,Melamina,No acolchonada,1,140.0,140.0,2022-11-13,,
3606,Casillero de 2 puertas,Gris,Metal,Sin chapa,3,980.0,2940.0,2022-11-13,,
3606,Estanteria tipo vitrin,Rojo,Metal,Sin puertas,3,650.0,1950.0,2022-11-13,,
3606,Gabetero de 3 cajas,Gris,Melamina,De oficina,2,1250.0,2500.0,2022-11-13,,
3606,Casillero de 15 puertas,Negro,Melamina,Sin espejo,2,2290.0,4580.0,2022-11-13,,
3606,Gabetero de 2 cajas con chapa adicional,Azul,Melamina,De hogar,1,980.0,980.0,2022-11-13,,
3606,Casillero de 12 puertas,Negro,Metal,Sin chapa,1,2200.0,2200.0,2022-11-13,,
3614,Silla mesedora,Blanco,Melamina,Sin brazos,2,500.0,1000.0,2022-03-13,,
3614,Credenza,Negro,Metal,Sin agregado,3,2100.0,6300.0,2022-03-13,,
3614,Biombo,Blanco,Melamina,Sin agregado,3,450.0,1350.0,2022-03-13,,
3614,Gabetero de 5 cajas,Negro,Melamina,Con cerradura,2,1600.0,3200.0,2022-03-13,,
3614,Casillero de 6 puertas,Gris,Melamina,Con espejo,3,1750.0,5250.0,2022-03-13,,
3614,Góndolas para supermercados,Gris,Metal,Sin agregado,3,1580.0,4740.0,2022-03-13,,
3614,Silla de peluquería,Rojo,Metal,Acolchonada,2,210.0,420.0,2022-03-13,,
3614,Casillero de 12 puertas,Rojo,Metal,Con chapa,2,2200.0,4400.0,2022-03-13,,
3622,Casillero de cuatro puertas,Azul,Melamina,Sin chapa,3,1550.0,4650.0,2020-02-07,,
3622,Casillero de 15 puertas,Rojo,Melamina,Con chapa,1,2290.0,2290.0,2020-02-07,,
3622,Estante mostrador,Negro,Melamina,Con puertas,3,520.0,1560.0,2020-02-07,,
3625,Vitrina para farmacia,Rojo,Melamina,Con iluminación,2,1100.0,2200.0,2022-04-22,,
3625,Estante para farmacia,Blanco,Melamina,De pie,2,3500.0,7000.0,2022-04-22,,
3625,Estante para archivos con bandejas,Rojo,Melamina,Con puertas,1,2350.0,2350.0,2022-04-22,,
3625,Gabetero de 3 cajas,Rojo,Melamina,Con cerradura,3,1250.0,3750.0,2022-04-22,,
3629,Casillero de 20 puertas,Blanco,Metal,Con chapa,3,2800.0,8400.0,2022-01-04,,
3629,Silla estática,Gris,Melamina,Con brazos,2,140.0,280.0,2022-01-04,,
3629,Estante para farmacia de dos cuerpos,Blanco,Metal,Sin puertas,2,3550.0,7100.0,2022-01-04,,
3632,Silla de peluquería,Azul,Melamina,No acolchonada,3,210.0,630.0,2023-07-14,,
3632,Gabetero de 5 cajas,Rojo,Melamina,De hogar,1,1600.0,1600.0,2023-07-14,,
3634,Silla de peluquería,Rojo,Metal,Con brazos,1,210.0,210.0,2021-10-19,,
3634,Gabetero de 5 cajas,Rojo,Melamina,De hogar,2,1600.0,3200.0,2021-10-19,,
3636,Casillero de cuatro puertas,Azul,Metal,Con chapa,1,1550.0,1550.0,2023-05-27,,
3636,Casillero de dos puertas,Azul,Metal,Con chapa,1,1850.0,1850.0,2023-05-27,,
3636,Gabetero de 4 cajas,Blanco,Metal,Con cerradura,1,1380.0,1380.0,2023-05-27,,
3639,Estante para farmacia,Negro,Melamina,Sin puertas,1,3500.0,3500.0,2023-02-15,,
3639,Estante mostrador,Blanco,Melamina,Con puertas,3,520.0,1560.0,2023-02-15,,
3639,Gabetero de 5 cajas,Gris,Melamina,Con cerradura,3,1600.0,4800.0,2023-02-15,,
3642,Casillero de 6 puertas,Gris,Melamina,Sin chapa,3,1750.0,5250.0,2022-07-07,,
3642,Casillero de 2 puertas,Gris,Melamina,Con chapa,3,980.0,2940.0,2022-07-07,,
3642,Casillero de 6 puertas,Blanco,Metal,Sin espejo,2,1750.0,3500.0,2022-07-07,,
3642,Casillero de 6 puertas,Negro,Metal,Sin chapa,2,1750.0,3500.0,2022-07-07,,
3642,Camilla con Barillas,Blanco,Melamina,Fija,3,1850.0,5550.0,2022-07-07,,
3642,Camilla de examen con espaldar movible,Negro,Metal,Con barillas,2,1450.0,2900.0,2022-07-07,,
3642,Gabetero con chapa independiente,Gris,Metal,De hogar,2,1750.0,3500.0,2022-07-07,,
3649,Casillero de 6 puertas,Blanco,Metal,Sin espejo,1,1750.0,1750.0,2020-06-27,,
3649,Camilla de examen con espaldar movible,Azul,Metal,Sin barillas,3,1450.0,4350.0,2020-06-27,,
3651,Estante de puertas corredizas,Blanco,Melamina,Con puertas,2,1750.0,3500.0,2020-01-14,,
3651,Casillero de 15 puertas,Gris,Metal,Sin chapa,1,2290.0,2290.0,2020-01-14,,
3653,Casillero de 6 puertas,Blanco,Melamina,Con chapa,3,1750.0,5250.0,2022-02-21,,
3653,Estante Archivador,Azul,Metal,De pared,2,1250.0,2500.0,2022-02-21,,
3653,Archivador de Chapas Individuales,Rojo,Metal,Sin agregado,2,1400.0,2800.0,2022-02-21,,
3656,Gabetero con chapa independiente,Rojo,Melamina,De oficina,1,1750.0,1750.0,2022-01-15,,
3656,Estante para archivos con bandejas,Gris,Melamina,De pared,2,2350.0,4700.0,2022-01-15,,
3656,Velador clínico,Negro,Melamina,Sin agregado,1,650.0,650.0,2022-01-15,,
3656,Silla estática,Gris,Metal,No acolchonada,3,140.0,420.0,2022-01-15,,
3656,Gabetero de 4 cajas,Azul,Metal,De oficina,1,1380.0,1380.0,2022-01-15,,
3661,Estante mostrador,Gris,Melamina,Sin puertas,3,520.0,1560.0,2022-11-22,,
3661,Estante Archivador,Gris,Melamina,De pie,2,1250.0,2500.0,2022-11-22,,
3663,Estante para farmacia,Gris,Melamina,De pie,3,3500.0,10500.0,2020-09-16,,
3663,Lámpara de cuello ganzo,Blanco,Metal,Sin agregado,1,550.0,550.0,2020-09-16,,
3665,Estante mostrador,Rojo,Melamina,De pie,3,520.0,1560.0,2020-03-29,,
3665,Horno semi-industrial,Blanco,Metal,Sin ventilador,2,2550.0,5100.0,2020-03-29,,
3665,Casillero de 20 puertas,Gris,Metal,Con espejo,2,2800.0,5600.0,2020-03-29,,
3665,Silla estática,Negro,Metal,Con brazos,3,140.0,420.0,2020-03-29,,
3665,Estanteria tipo vitrin,Gris,Melamina,Sin puertas,3,650.0,1950.0,2020-03-29,,
3665,Mesa de instrumentación,Rojo,Metal,Sin cajones,1,650.0,650.0,2020-03-29,,
3671,Silla mesedora,Blanco,Metal,Sin brazos,3,500.0,1500.0,2023-07-26,,
3671,Gabetero de 3 cajas,Rojo,Metal,De hogar,1,1250.0,1250.0,2023-07-26,,
3671,Casillero de 9 puertas,Gris,Melamina,Sin chapa,3,1850.0,5550.0,2023-07-26,,
3671,Vitrina para farmacia,Negro,Metal,De madera,1,1100.0,1100.0,2023-07-26,,
3675,Silla giratoria,Blanco,Metal,Acolchonada,2,990.0,1980.0,2021-12-20,,
3675,Estante Archivador,Blanco,Metal,De pared,3,1250.0,3750.0,2021-12-20,,
3675,Gabetero de 2 cajas sin chapa,Negro,Metal,Sin cerradura,1,830.0,830.0,2021-12-20,,
3675,Gabetero de 5 cajas,Gris,Metal,Con cerradura,1,1600.0,1600.0,2021-12-20,,
3679,Silla estática con brazo,Gris,Metal,Acolchonada,1,320.0,320.0,2023-03-16,,
3679,Silla de peluquería,Negro,Metal,Con brazos,2,210.0,420.0,2023-03-16,,
3679,Gabetero de 2 cajas sin chapa,Gris,Melamina,De hogar,1,830.0,830.0,2023-03-16,,
3679,Silla estática con brazo,Negro,Metal,Sin brazos,1,320.0,320.0,2023-03-16,,
3679,Casillero de 9 puertas,Rojo,Metal,Sin espejo,1,1850.0,1850.0,2023-03-16,,
3684,Broastera simple,Blanco,Melamina,Sin agregado,3,1100.0,3300.0,2023-11-17,,
3684,Silla estática con brazo,Negro,Metal,Acolchonada,1,320.0,320.0,2023-11-17,,
3686,Silla de espera,Blanco,Metal,Acolchonada,2,950.0,1900.0,2020-08-16,,
3686,Casillero de 20 puertas,Blanco,Melamina,Con chapa,1,2800.0,2800.0,2020-08-16,,
3686,Silla de peluquería,Gris,Melamina,Con brazos,3,210.0,630.0,2020-08-16,,
3686,Archivador de Chapas Individuales,Azul,Metal,Sin agregado,3,1400.0,4200.0,2020-08-16,,
3686,Gabetero de 2 cajas con chapa adicional,Rojo,Metal,Sin cerradura,2,980.0,1960.0,2020-08-16,,
3686,Silla de peluquería,Blanco,Melamina,Acolchonada,1,210.0,210.0,2020-08-16,,
3686,Silla estática,Blanco,Metal,Acolchonada,1,140.0,140.0,2020-08-16,,
3693,Casillero de 9 puertas,Blanco,Metal,Sin espejo,1,1850.0,1850.0,2022-03-13,,
3693,Silla mesedora,Negro,Melamina,No acolchonada,1,500.0,500.0,2022-03-13,,
3693,Casillero de 20 puertas,Negro,Melamina,Sin espejo,3,2800.0,8400.0,2022-03-13,,
3693,Gabetero de 2 cajas sin chapa,Azul,Melamina,De hogar,1,830.0,830.0,2022-03-13,,
3693,Casillero de cuatro puertas,Negro,Melamina,Con chapa,1,1550.0,1550.0,2022-03-13,,
3693,Estante para farmacia,Azul,Melamina,Sin puertas,3,3500.0,10500.0,2022-03-13,,
3693,Estante para farmacia de dos cuerpos,Gris,Melamina,De pared,1,3550.0,3550.0,2022-03-13,,
3693,Casillero de 1 cuerpo y 4 puertas,Rojo,Metal,Con chapa,2,980.0,1960.0,2022-03-13,,
3693,Silla estática con brazo,Azul,Melamina,Sin brazos,1,320.0,320.0,2022-03-13,,
3702,Gabetero de 2 cajas con chapa adicional,Negro,Metal,Sin cerradura,3,980.0,2940.0,2023-05-07,,
3702,Estante mostrador,Azul,Metal,Con puertas,3,520.0,1560.0,2023-05-07,,
3702,Silla estática con brazo,Blanco,Metal,Acolchonada,3,320.0,960.0,2023-05-07,,
3702,Casillero de dos puertas,Azul,Melamina,Sin espejo,3,1850.0,5550.0,2023-05-07,,
3706,Casillero de 1 cuerpo y 1 puerta,Rojo,Metal,Sin espejo,3,900.0,2700.0,2020-06-30,,
3706,Casillero de 6 puertas,Rojo,Melamina,Sin espejo,1,1750.0,1750.0,2020-06-30,,
3708,Silla estática,Azul,Melamina,Con brazos,3,140.0,420.0,2023-01-01,,
3708,Estante para farmacia de dos cuerpos,Rojo,Melamina,Con puertas,1,3550.0,3550.0,2023-01-01,,
3708,Estanteria tipo vitrin,Blanco,Melamina,De pie,3,650.0,1950.0,2023-01-01,,
3708,Estante para farmacia,Gris,Metal,Con puertas,3,3500.0,10500.0,2023-01-01,,
3708,Estante para farmacia,Negro,Metal,Con puertas,1,3500.0,3500.0,2023-01-01,,
3708,Escritorio secretarial de cuatro cajas con chapa clave,Gris,Metal,Con chapas,2,1480.0,2960.0,2023-01-01,,
3708,Gabetero de 3 cajas,Gris,Metal,Con cerradura,1,1250.0,1250.0,2023-01-01,,
3708,Horno hogareño,Blanco,Metal,Con ventilador,1,1250.0,1250.0,2023-01-01,,
3708,Estante para farmacia,Negro,Metal,De pared,3,3500.0,10500.0,2023-01-01,,
3708,Gabetero de 2 cajas sin chapa,Rojo,Metal,Con cerradura,2,830.0,1660.0,2023-01-01,,
3718,Silla de espera,Gris,Melamina,Sin brazos,3,950.0,2850.0,2020-07-21,,
3718,Camilla de examen,Negro,Melamina,Con espaldar movible,2,1250.0,2500.0,2020-07-21,,
3718,Alacena con pedestal,Gris,Metal,Sin agregado,1,1600.0,1600.0,2020-07-21,,
3718,Estante mostrador,Blanco,Metal,De pared,2,520.0,1040.0,2020-07-21,,
3722,Casillero de cuatro puertas,Negro,Metal,Sin espejo,1,1550.0,1550.0,2021-10-12,,
3722,Gabetero de 3 cajas,Rojo,Metal,Con cerradura,3,1250.0,3750.0,2021-10-12,,
3722,Casillero de 15 puertas,Gris,Melamina,Con chapa,3,2290.0,6870.0,2021-10-12,,
3725,Silla de espera,Negro,Metal,Acolchonada,1,950.0,950.0,2021-12-06,,
3725,Estante para archivos con bandejas,Gris,Metal,Con puertas,1,2350.0,2350.0,2021-12-06,,
3725,Estante mostrador,Gris,Metal,De pie,3,520.0,1560.0,2021-12-06,,
3728,Casillero de 9 puertas,Negro,Metal,Con chapa,1,1850.0,1850.0,2020-05-18,,
3728,Vitrina para farmacia,Rojo,Melamina,De madera,1,1100.0,1100.0,2020-05-18,,
